8457501;1;3;1;;2;20061108;0;;;20061108;6810202;6810201;RUA;DOS FRANCESES;498;APTO 272;MORRO DOS INGLESES;1329010;SP;7107;11;32887865;;;;;legalizacao@contabem.com.bbr
8458763;1;92;1;ACADEMIA.COM;2;20061027;0;;;20061027;9313100;9329801;QUADRA;SHIN QL 11 LOTE B;S/N;;LAGO NORTE;71515705;DF;9701;61;33685434;;;;;
8459441;1;68;1;;4;20201023;63;;;20061117;6204000;6201501,631;RODOVIA;JUVENAL PONCIANO DE CAMARGO;SN;KM    50;CUIABA;12960000;SP;6749;11;48952222;11;48953333;;;rosanajacometti@itelefonica.com.br
8461480;1;8;1;;2;20061124;0;;;20061124;151202;111302,0151;SITIO;BAIRRO CACHOEIRA DOS PINTOS;SN;;CACHOEIRA DOS PINTOS;12140000;SP;7101;12;36411249;;;;;
8463275;1;73;1;;8;20000309;1;;;19820626;4633801;;PRACA;COSTA E SILVA;1;;CENTRO;57200000;AL;2833;;;;;;;
8463925;2;61;2;;2;20061128;0;;;20061128;151201;111302,021;OUTROS;ESTANCIA PONTEVEDRA;S/N;;FAZENDA SAO JOSE OU VARJAO;15180000;SP;7127;17;38741455;;;;;
8463925;1;80;1;;2;20061127;0;;;20061127;151201;111302,0113;OUTROS;ESTANCIA AMADEU FREIRE;S/N;;FAZENDA TAQUACU;15150000;SP;6729;17;38741455;;;;;
8469943;1;70;1;PEDACO DA ITALIA;4;20210226;63;;;20061020;5611203;;AVENIDA;MANUEL MADRUGA;62;;MOINHO VELHO;2960020;SP;7107;11;36434900;99;99999999;99;99999999;controladoriafiscal@hotmail.com
8470006;1;34;1;VITORIA CONFECCOES;8;20160812;1;;;20061123;4781400;4755501,4755503,4755502;RUA;NOVA ESPERANCA D;217;;PIXETE;54730620;PE;2573;81;92324755;;;;;
8470085;1;83;1;TELMOLAR REFRIGERACAO;8;20120606;1;;;20061116;4753900;3314707,476;RUA;FREDERICO F DE ALBUQUERQUE;7;D;BREJO DA GUABIRABA;52291280;PE;2531;81;99293893;;;;;
8473329;1;81;1;CLUBE DE INVESTIMENTO DIGING;8;20110614;1;;;20061122;6499901;;AVENIDA;CARLOS GOMES;1100;;AUXILIADORA;90480001;RS;8801;51;30217000;51;30217052;51;30217070;DIFERENCIAL@DIFERENCIAL.COM.BR
8478981;1;99;1;;2;20061129;0;;;20061129;151201;113000;CHACARA;CUBATAO;S/N;;MARIANO LOPES;17300000;SP;6383;14;36524467;;;14;36521403;escoserge@conectcor.com.br
8478981;2;70;2;;2;20070110;0;;;20070110;151201;;SITIO;RECANTO DAS PERDIZES;S/N;;MARIANO LOPES;17300000;SP;6383;14;36524467;;;14;36521403;escoserge@conectcor.com.br
8482381;1;2;1;FLORICULTURA MIRACCO;2;20060608;0;;;20060608;4789002;;RUA;OUVIDOR PELEJA;57;;VILA MARIANA;4128000;SP;7107;11;55893629;11;40433100;11;40433100;gilgarcez@bol.com.br
8483851;1;44;1;;4;20181107;63;;;19830413;4712100;;PRACA;AUGUSTO SEVERO;62;;CENTRO;59190000;RN;1643;;;;;;;
8484387;1;0;1;;8;20121218;1;;;20061121;4789099;;RUA;MURITIBA;20;;JARDIM PRESIDENTE DUTRA;7173140;SP;6477;11;67411110;11;67420939;11;67473727;grupogon@terra.com.br
8486812;1;9;1;SOLUCAO SISTEMAS BR;4;20210416;63;;;20061201;9511800;8211300;AVENIDA;MAURETTE JOSE DOS SANTOS;250;LETRA A;MANACAS;30840590;MG;4123;31;34189605;;;31;34187199;ROCHAEVASCONCELOS@GMAIL.COM
8487971;1;10;1;GIONTEC REPRESENTACOES;2;20061130;0;;;20061130;161003;4611700,749;RUA;DAM PEDRO I;SN;SALA;CENTRO;89950000;SC;8097;46;88158998;;;49;36440383;C.GIONGO@YAHOO.COM.BR
8488864;1;6;1;PM COMMUNICATIONS;8;20111010;1;;;20061109;7020400;7210000,8550301,8550302;RUA;ALVARO ALVIM;48;SALAS 601/602;CENTRO;20031010;RJ;6001;21;22787123;21;88097283;;;
8492897;1;20;1;OFICINA DO BIGU;2;20061204;0;;;20061204;4520001;4520002,4520003,4520004,4741500;RUA;7 DE SETEMBRO;381;;AREIAS NEGRAS;29345000;ES;760;28;35321069;;;28;35296026;ANAIRIS2004_2@HOTMAIL.COM
8495756;1;60;1;;8;19810601;1;;;19800331;8888888;;RUA;ADAUTO R DA CUNHA;S/N;;CENTRO;59260000;RN;1703;;;;;;;
8497419;1;2;1;EDSON COMPUTADORES;8;20100324;1;;;20061127;9511800;;AVENIDA;CRISTOVAO  COLOMBO;862;;FLORESTA;90560001;RS;8801;51;93218613;;;;;
8498386;1;15;1;;2;20061204;0;;;20061204;113000;0119906,0151201,0111302,0134200;SITIO;SANTA LUCIA;S/N;ZONA RURAL;SERRINHA;18790000;SP;6777;14;33571224;14;33461387;14;33461387;
8500203;1;59;1;;2;20061207;0;;;20061207;113000;155505,0151;SITIO;TABAPUA;S/N;;ZONA RURAL;13690000;SP;6375;19;35831888;19;35833482;19;35833482;lcvf@terra.com.br
8500203;2;30;2;;2;20061214;0;;;20061214;113000;155505,0151;ESTRADA;CRT 168D;S/N;SITIO BELVEDERE;DESCALVADO;13690000;SP;6375;19;35831888;19;35833482;19;35833482;lcvf@terra.com.br
8502878;1;37;1;;2;20061209;0;;;20061209;113000;133499,0132;SITIO;NOSSA SENHORA APARECIDA;S/N;;DAS FURNAS;13600970;SP;6165;19;35412936;19;35444129;19;35444129;sindicatoruraldeararas@ig.com.br
8505407;1;82;1;HELDER PLACAS;2;20061207;0;;;20061207;3299003;4789099,83;RUA;GENERAL OSORIO;411;;CENTRO;98995000;RS;8805;55;33541298;55;33542284;55;33542284;FOCCO_CONTABIL@HOTMAIL.COM
8505407;2;63;2;HELDER PLACAS;2;20080915;0;;;20080915;3299003;4789099,83;AVENIDA;GETULIO VARGAS;2184;SALA  01;CENTRO;98802000;RS;8853;55;33542284;55;33541298;;;aneliastein@san.psi.br
8505690;1;42;1;;2;20061120;0;;;20061120;9430800;9493600,95;RUA;ALEIXO MASCARENHAS NASCIMENTO;70;;SHOPPING PARK;38411530;MG;5403;34;91672929;;;34;32414788;RODRIGOPERET@YAHOO.COM
8507779;1;48;1;;2;20061211;0;;;20061211;151202;113000,0151;SITIO;SANTA VERIDIANA;S/N;ZONA RURAL;RIBEIRAO BONITO;18970000;SP;6337;14;33421503;;;14;33421708;neimarcontabilidade@cednet.com.br
8508873;2;0;2;VANILLA;2;20081104;0;;;20081104;5611203;4721104;AVENIDA;SANTOS DUMONT;5007;EST. COCO GALPAO 01;JARDIM AEROPORTO;42700130;BA;3685;71;33794477;71;88763104;71;33794477;vassoc@atarde.com.br
8508873;3;83;2;VANILLA;2;20131107;0;;;20131107;5611203;4721104;RUA;ARACI GRUBIDE;134;QUADRA 05                 LOTE   27;ITINGA;42700130;BA;3685;71;33797956;71;33798025;71;33797956;vilascontabil@vilascontabil.com.br
8508873;1;11;1;VANILLA;2;20061129;0;;;20061129;5611203;4721104,4729699,5620102,8230001,4723700;AVENIDA;PRAIA DE ITAPOA;SN;QD. A04 - LT. 01/2        LOJA 02;VILAS DO ATLANTICO;42700130;BA;3685;71;32520768;71;88763104;71;32520768;vassoc@atarde.com.br
8513030;1;3;1;SSPAZIO CABELEIREIROS;8;20081222;1;;;20060929;9602501;9602502;AVENIDA;AYRTON SENNA DA SILVA;331;;JD. PROENCA;13026305;SP;6291;19;32314601;;;;;solacontabil@uol.com.br
8513951;1;76;1;;8;20120509;37;;;20061212;132600;121101;SITIO;YAMASHITA I;S/N;;PINHAL;18230000;SP;7105;15;32791077;15;32793305;15;32791077;
8514762;1;18;1;;8;20081231;71;;;19830406;8888888;;RODOVIA;BR 101;S N;KM 24 NORTE;ZONA RURAL;57100000;AL;2853;;;;;;;
8516109;1;98;1;EROL;2;20061208;0;;;20061208;4929901;4930201,4930202,4520001;RUA;SAO PEDRO;1451;D;PRESIDENTE MEDICI;89801301;SC;8081;49;33223548;;;;;
8516771;1;48;1;MICHELIN ASSESSORIA AGRONOMICA;2;20061204;0;;;20061204;7490103;7119701;RUA;FERNANDO BINATO;124;;CAMOBI;97110823;RS;8841;55;32861270;;;55;32861270;ariel@net.crea-rs.org.br
8518678;1;72;1;;4;20210426;63;;;20061127;8211300;8219999,732;AVENIDA;GOVERNADOR JOAO DURVAL CARNEIRO;1937;ANDAR 1;PONTO CENTRAL;44075531;BA;3515;75;91565999;;;;;LIZETE.CERQUEIRA@OUTLOOK.COM
8521899;1;8;1;;2;20061213;0;;;20061213;151201;151202;SITIO;JURIBA;S/N;;DA PONTE NOVA;13970970;SP;6553;19;38131098;;;;;
8522390;1;71;1;;2;20061130;0;;;20061130;133402;;SITIO;PIRACEMA;SN;;CONCHAL BRANCO;11910000;SP;7137;13;38721358;13;38731817;13;38721358;neivesb@itelefonica.com.br
8525075;1;6;1;;2;20061214;0;;;20061214;151201;;SITIO;JOTAS M;0;;CORREGO BACURI;15130001;SP;6707;17;32421057;;;;;
8525916;1;77;1;;2;20061215;0;;;20061215;131800;151201;SITIO;ROSEIRA;S/N;ENTRAR AS DIREITA;VILA NOVA;15105000;SP;6917;17;32492059;;;17;32491686;
8527165;1;28;2;;8;20171027;37;;;20061216;155501;113000;SITIO;SANTA MARIA;S/N;;RURAL;13690000;SP;6375;19;35831022;19;35831330;;;PULICICONTABILIDADE@HOTMAIL.COM
8527165;2;9;1;;2;20070307;0;;;20070307;155501;113000;SITIO;SANTA MARIA;SN;;ZONA RURAL;13690000;SP;6375;19;35831022;;;;;IVANIOPAULOBELLI@TERRA.COM.BR
8527481;1;8;1;;2;20061216;0;;;20061216;134200;111302,0151;SITIO;SAO JOSE;S/N;;BOM JESUS;13770000;SP;6275;19;36622744;;;19;36622744;
8528474;1;12;1;;2;20061205;0;;;20061205;4930201;4930202,474;RUA;SILVA AIROSA;21;;VILA RIBEIRO DE BARROS;5307040;SP;7107;11;39988994;;;11;36414517;EDUARDOVASCONCELLOS@LIVERPOOLCONTABIL.COM.BR
8529226;1;96;1;;8;20071213;54;;;20061218;9511800;;RUA;DR LAURO PINTO;2000;SALA 104- C;CANDELARIA II;59054550;RN;1761;84;30814872;84;88019805;84;30814872;
8530779;1;69;1;ROSA CLEAN;8;20160121;1;;;20061207;4781400;4755502;AVENIDA;ANHANGUERA;7840;STAND 88;SETOR CAMPINAS;74503100;GO;9373;62;32616025;;;;;
8532168;2;30;2;COLEGIO PAZELI;4;20181011;63;;;20070403;8513900;8511200,8512100,8520100,8599699;ESTRADA;DO TINDIBA;1941;;TAQUARA;22740361;RJ;6001;21;24466719;;;;;
8532168;1;50;1;COLEGIO ALTERNATIVO;4;20181011;63;;;20061212;8513900;8520100,8512100,8511200;ESTRADA;RODRIGUES CALDAS;847;;TAQUARA;22713372;RJ;6001;21;24466719;;;;;
8534028;1;10;1;;2;20061220;0;;;20061220;151202;0119905,0111302,0151203;S�TIO;MARTIN;S/N;;DOS ALVARENGAS;12140000;SP;7101;12;36711198;12;36711688;12;36711850;irene_toledo@uol.com.br
8536773;1;7;1;;8;20081231;71;;;19810218;4781400;;RUA;SAO MIGUEL;81;;DIX SEPT ROSADO;59031420;RN;1761;;;;;;;
8539537;1;36;1;;2;20061218;0;;;20061218;322101;321301;ESTRADA;JUQUIA A SETE BARRAS - SITIO SAO MIGUEL;SN;KM 17;RIBEIRAOZINHO;11800000;SP;6623;13;38441225;;;;;orgateco@uol.com.br
8543333;1;79;1;CAFE PLENITUDE;8;20161025;1;;;20061123;5611203;;RUA;OTAVIO TARQUINIO DE SOUZA;461;;CAMPO BELO;4613001;SP;7107;11;71527353;;;;;andreiavelloso@hotmail.com
8544454;1;35;1;;8;19960530;1;;;19830908;7111100;;RUA;PRESIDENTE JOAO PESSOA;29;;CENTRO;58375000;PB;2089;;;;;;;
8545618;1;49;1;EMPLINCO;8;19970722;9;;;19831010;7723300;;AVENIDA;SOLON DE LUCENA;500;;CENTRO;58970000;PB;1989;;;;;;;
8546671;1;64;1;DJAKUTA INFORMATICA;8;20140930;54;;;20061212;9511800;3314709;RUA;ERNESTO GOMES;815;APTO 302 - BL 16;PASSO DAS PEDRAS;94035180;RS;8683;51;81159875;;;;;
8550195;1;55;1;;2;20061219;0;;;20061219;134200;151201;SITIO;NOSSA SENHORA APARECIDA;S/N;;FERRUGEM;17500970;SP;6681;14;34137778;;;14;34137778;ouroverde@flash.tv.br
8550553;1;20;1;;2;20061004;0;;;20061004;133499;;SITIO;PAIOL DE TELHAS;SN;;PAIOL DE TELHAS;13169899;SP;6175;19;38273838;;;19;38771524;ESCRITORIOAURENI@GMAIL.COM
8552444;1;41;1;;8;20120104;37;;;20061221;134200;;CHACARA;SAGRADO CORACAO DE JESUS;S/N;;NEGRINHA;17730000;SP;6821;18;35282136;;;;;
8553533;1;2;1;;8;20160824;37;;;20061221;151201;116499,0151;SITIO;MONTE DE SIAO;L.22;ASSENTAMENTO;GUANA MIRIM;19275000;SP;7255;18;32831136;;;18;32831121;uapeuclides@terrarica.net
8554425;1;54;1;;2;20061222;0;;;20061222;113000;0151201,0111399,0119906,0111302,0131800;SITIO;PLANO;S/N;;SETE LAGOA;13840970;SP;6715;19;38058985;;;;;
8561096;1;79;1;SORMANI DE OLIVEIRA SILVA;4;20210330;63;;;20061220;4924800;;RUA;MARIO CAMPOS;599;;TRIANGULO;35610000;MG;4463;37;35512299;;;37;35512299;jccontabilidade@indanet.com.br
8561104;2;68;2;;2;20110603;0;;;20110603;4623199;5211799,016;RODOVIA;BR 471;KM 575;A;INTERIOR;96230000;RS;8849;53;32230392;;;;;agventis@hotmail.com.br
8561104;1;87;1;;2;20061219;0;;;20061219;111301;0151201,0163600,1061901,5211799;RODOVIA;BR 471;KM 575;;INTERIOR;96230000;RS;8849;53;35033034;;;;;
8561997;1;60;1;;4;20180928;63;;;20061222;5611204;;RUA;JULIO DE CASTILHOS;101;APTO.05;CENTRO;95700010;RS;8541;54;34521044;;;;;
8563057;1;0;1;AMIZADE;4;20210225;63;;;20061220;4712100;5611203;RUA;DR. JAQUES DA ROSA MACHADO;49;;CENTRO;96395000;RS;966;53;32552307;;;;;
8564461;1;7;1;;2;20070102;0;;;20070102;151201;151202;S�TIO;SAO JORGE;SN;;ZONA RURAL;14780070;SP;6209;17;33229631;17;33220000;17;33229631;refqueiroz@zipmai.com.br
8568916;1;54;1;SALLES RESTAURANTE;8;20180201;67;;;20061227;5611203;5611201;RUA;ASSUMAR;103;;PINDORAMA;30880490;MG;4123;31;35675163;;;;;magna-alves@bol.com.br
8569161;1;2;1;ELIAS AGUA E GAS;4;20181227;63;;;20061220;4723700;4784900;RUA;NATAL;956;;SAO FRANCISCO;15806055;SP;6323;17;35225310;;;17;35225310;e.mello@netsite.com.br
8575027;1;14;1;;8;20170103;1;;;20070104;6612604;4789099,4930202,5250803;RUA;URUGUAI;1751;LOJA 01;CENTRO;99010112;RS;8785;54;33136981;;;;;
8575320;1;81;1;;4;20181120;63;;;20061227;4613300;;AVENIDA;VITAL BRASIL;375;;JARDIM ALVORADA;87035220;PR;7691;43;84122325;;;;;pbloferr@hotmail.com
8575579;1;22;1;LOJA DO NENO;4;20210331;63;;;20070110;4742300;4789099,4713002,4763601;RUA;DOMINGOS MORBIDELLI;333;BOX 10;CENTRO;37640000;MG;4501;35;32211955;;;;;
8577545;1;77;1;;2;20070103;0;;;20070103;151202;0134200,0111302,0119906,0113000;ESTRADA;CACONDE AO BAIRRO BOM JESUS;S/N;FAZENDA SAO JOAO E BOM JESUS;BOM JESUS;13770000;SP;6275;19;36621920;;;19;36621920;toti@companynet.com.br
8578510;1;52;1;BAR E LANCHONETE DOS CEARENSES;8;19950502;1;;;19820212;5611203;;AVENIDA;BERNARDO VIEIRA;140;;QUINTAS;59050490;RN;1761;;;;;;;
8580722;1;74;1;;8;20040903;54;;;19690521;4712100;;RUA;JOAO XXIII;3;;MAE LUIZA;59014000;RN;1761;;;;;;;
8580722;2;55;2;;8;20040903;54;;;19830511;4784900;;RUA;SERRA DA RAIZ;8111;CJ CIDADE SATELITE;PITIMBU;59068120;RN;1761;;;;;;;
8582559;1;89;1;;2;20070116;0;;;20070116;121101;;ESTRADA;MUNICIPAL DE GUAPIACU A BOIADEIRA;S/N;ZONA RURAL;SAO JOAO DA BOIADEIRA;15110000;SP;6451;17;32291671;17;32317383;17;32317383;arrecco@terra.com.br
8584669;1;80;1;VIHUX CONSULTORIA EMPRESARIAL;2;20070111;0;;;20070111;8599604;7020400,8550302,7112000,6204000,7319004,7220700;RUA;CAETANO MUNHOZ DA ROCHA;703;;BREJATUBA;83280000;PR;7587;41;34723863;41;32629951;41;32629951;vhstrozzi@gmail.com
8589007;1;0;1;;2;20070105;0;;;20070105;4789002;4789001;AVENIDA;MARGINAL JOSE MARQUES MENDONCA;1193;;AGUA LIMPA I;15115000;SP;6191;17;32581649;17;32581649;17;32581649;mccontab1@yahoo.com.br
8589805;1;24;1;;2;20070112;0;;;20070112;113000;;SITIO;DOIS IRMAOS;S/N;;CANAL TORTO;13400970;SP;6875;19;34012212;;;;;
8590371;1;82;1;;2;20070115;0;;;20070115;134200;151201;FAZENDA;SANTA BARBARA;S/N;CXPST 003                       ZONA RURAL;SANTA BARBARA;13995000;SP;7063;11;30789911;11;30789688;11;30731251;J.ARRAES@TERRA.COM.BR
8592470;1;1;1;;2;20070119;0;;;20070119;113000;;SITIO;SANTO ANTONIO;S/N;RURAL;POVOADO DE AREIAS;14700970;SP;6221;17;33428632;;;;;le.hernandes@hotmail.com
8595632;1;57;1;;2;20070122;0;;;20070122;121101;151201;SITIO;AGUA VIVA;0;;CLAVINOTE;16680000;SP;6185;14;97345773;11;97884476;;;
8597716;1;20;1;;8;20080118;1;;;20070115;6821802;6822600;AVENIDA;BARAO DO RIO BRANCO;2390;SALA 1402;CENTRO;36010012;MG;4733;32;32163034;;;;;
8597732;1;12;1;;8;20190405;1;;;20070111;4789099;159801;ESTRADA;BR 293;S/N;KM 275;SEDE;96450000;RS;8629;53;32432161;;;;;
8599736;1;30;1;;2;20070123;0;;;20070123;132600;0119999,0151201,0151202;SITIO;SITIO KANAYAMA II;S/N;;BAIRRO GUACUZAL;18185000;SP;6859;15;32781015;15;32781035;;;
8600971;1;84;1;BIG BAG;4;20181023;63;;;20070123;1813001;4686902;AVENIDA;HENRIQUE MANSANO;80;;JARDIM ALPES I;86075000;PR;7667;43;33225694;43;3225694;;;
8602705;1;90;1;;8;20180807;1;;;20070117;4712100;;RUA;ALQUINDAR;S/N;RUA 51 QD D5 LOTE 02;BRAS DE PINA;21012377;RJ;6001;21;38821038;21;78476410;21;78476410;
8607989;1;8;1;;8;20140711;54;;;20070105;4729699;;RUA;DOM ALBERTO GONCALVES;1405;;CAMPOS ELISEOS;14085100;SP;6969;16;39645934;16;39645934;;;globocontabili@netsite.com.br
8608858;2;26;2;SENHOR DOS COLCHOES;4;20190130;63;;;20070313;4772500;4753900,4754702,4782202,4744099;AVENIDA;SANTO ANTONIO;109;;SANTO ANTONIO;55293000;PE;2419;87;37620190;87;37620189;87;37620189;ppereira@oi.com.br
8608858;1;45;1;RM MOVEIS MAGAZINE GARANHUNS;4;20190130;63;;;20070122;4754702;4782202,4753900,4744099;RUA;DANTAS BARRETO;73;;CENTRO;55295080;PE;2419;87;37620190;87;37620189;87;37620189;ppereirasilva@oi.com.br
8610001;1;60;1;EMBFEST EMBALAGENS E ARTIGOS PARA FESTAS;8;20090108;1;;;20070124;4686902;4761003,479;RUA;PREFEITO GERSON SERENO;14;;CENTRO;65760000;MA;879;99;3661809;;;;;apttacontabilidade@hotmail.com
8611927;1;70;1;;2;20070108;0;;;20070108;6821801;6821802;RUA;CONTAGEM;1718;;ANA LUCIA;34710000;MG;5133;31;34855606;;;;;
8615632;2;52;2;;8;20190902;37;;;20071004;151202;151201,0116;ESTRADA;VICINAL BURITAMA A LOURDES;KM 2;SITIO PARAISO;MATO GROSSO;15290000;SP;6263;18;36911164;18;36912404;18;36912404;escritorioapache@gmail.com
8615632;4;14;2;;2;20161121;0;;;20161121;151202;0151201,0111302,0115600,0113000,0116401;ESTRADA;MUNIC LOURDES A NOVA LUZITANIA;KM 5;SIT SAO JORGE;MATO GROSSO;15285000;SP;2937;18;97689409;;;;;ELLOCONTABIL1@GMAIL.COM
8615632;1;71;1;;2;20070126;0;;;20070126;151201;0151202,0111302,0115600;ESTRADA;MUNIC. LOURDES A GASTAO VIDIGAL;KM 6;SITIO RECANTO FELIZ;MATO GROSSO;15285000;SP;2937;18;36991200;18;36911164;18;36912404;escritorioapache@gmail.com
8615632;5;3;2;;2;20210201;0;;;20210201;115600;111302,0112;ESTRADA;MUNIC DE LOURDES A TURIUBA;S/N;SITIO SAO BENTO;ZONA RURAL;15285000;SP;2937;18;97689409;18;36912677;;;ELLOCONTABILRURAL@GMAIL.COM
8615632;3;33;2;;8;20190902;37;;;20150908;115600;151201,0151;ESTRADA;MUNIC DE LOURDES A NOVA LUZITANIA;KM 6;SITIO SAO JORGE;ZONA RURAL;15285000;SP;2937;18;97689409;18;36911164;;;
8619847;1;60;1;;4;20210318;63;;;20060928;9412099;9411100;RUA;REINALDO SCHMITHAUSEN;663;;CORDEIROS;88310000;SC;8161;47;32416106;;;;;
8624241;1;13;1;CLAUFE;2;20191205;0;;;20070125;8211300;8599604;RUA;ALARICO FRANCO CAIUBI;556;CASA;JAGUARE;5330011;SP;7107;11;37191417;11;98413141;;;carlos.e.araujo@bol.com.br
8625384;1;40;1;;2;20070205;0;;;20070205;6630400;;;PO BOX 61 GT, HARBOUR CENTER;S/N;4 TH  FLOOR;GEORGE TOWN;;EX;9707;;;;;;;
8625468;1;83;1;COMERCIAL BELA VISTA;4;20210219;63;;;20070126;4712100;4721103,4781400,4784900,4761003,4759899;AVENIDA;V2;SN;CASA 02;SETOR NOIVA ESPERANCA;77370000;TO;9481;63;92042183;;;;;
8630772;1;19;1;;2;20070129;0;;;20070129;4789099;4751201,4649499,5320201,8219999;RUA;PRIMO ZANELLA;517;;LEITAO;13290000;SP;6647;19;38781612;19;38781633;19;38862062;TELLA.COMERCIAL@UOL.COM.BR
8631351;1;2;1;;2;20070207;0;;249;20070207;6462000;;;1209 ORANGE STREET - CORP. TRUST CENTER;S/N;COUNTY OF NEW CASTLE;;;EX;9707;;;;;;;MPEREIRA@HINES.COM
8634401;1;5;1;;2;20070207;0;;;20070207;133408;0121101,0119906,0133409,0119999;SITIO;SAO JOAO;SN;;BARREIRAO;17740000;SP;6977;18;97221106;;;18;35831000;
8634850;2;34;2;;8;20110126;1;;;20090813;5611201;5611203,5620101,5620102,4712100;AVENIDA;TOCANTINS;11;QUADRA15                  LOTE  AREA;SETOR CENTRAL;74003901;GO;9373;62;30911771;;;62;30911771;sabor.cafe@hotmail.com
8634850;1;53;1;SABOR CAFE;2;20070130;0;;;20070130;4712100;5611201,5611203,5620101,5620102;AVENIDA;ANHANGUERA;5829;QUADRA76 LT02/80 SOBRE LOJ;SET CENTRAL;74043012;GO;9373;62;92636474;;;;;FERNANDO.BOMBONATE@HOTMAIL.COM
8636247;1;0;1;;8;20110819;37;;;20070209;119903;119904;SITIO;CANTINHO DO MACGYVER;S/N;ZONA RURAL;CAMPO REDONDO;13780000;SP;6379;19;36631393;;;;;
8637228;1;7;1;ABIDE MATOS;8;20210106;1;;;20070201;4755502;;RUA;DOUTOR FRANCISCO SILVEIRA;377;LETRA A;PETROPOLIS;30666475;MG;4123;31;33875184;;;;;MEDINACONT@YAHOO.COM.BR
8640182;2;58;2;BRANDAO FISTAROL & CIA LTDA.;2;20100414;0;;;20100414;8230001;8291100,8219999,8599604;RUA;PROFESSOR JOAO FALARZ;1292;;CIDADE INDUSTRIAL;81280270;PR;7535;41;33639000;;;41;33639000;ocg@giacomitti.com.br
8640182;1;77;1;;2;20070201;0;;;20070201;8219999;6821801,8291100,8599604;RUA;PARNAIBA;411;;SAO FRANCISCO;80510310;PR;7535;41;31954315;;;41;33639000;VINICIUS.TELES@A3ADMIN.COM.BR
8643337;1;29;1;IPLAY;2;20070206;0;;;20070206;8299707;4751201,561;RUA;JANDIRA MORAES PIMENTEL;419;LJ;CENTRO;28890001;RJ;2921;22;27641570;;;22;27641570;
8645433;1;6;1;FC CAMPEIRA;4;20210323;63;;;20070214;4781400;4763602,4782201,4789001;AVENIDA;BRASIL;1089;;CENTRO;89887000;SC;8237;49;88708937;;;;;srp@smo.com.br
8646742;1;9;1;;2;20070206;0;;;20070206;8592903;;RUA;BRASILIO ITIBERE;92;APT   02;JARDIM BOTANICO;80210060;PR;7535;41;30246807;41;99517189;;;serbetini@terra.com.br
8649282;1;64;1;;2;19800201;0;;;19800201;8112500;;RUA;CORCOVADO;843;;JARDIM AMERICA;30460370;MG;4123;31;25351471;;;;;OLIVEIRAETORRES@YAHOO.COM.BR
8649747;1;87;1;CUPECE VEICULOS;8;20150209;73;;;20070208;4511102;;AVENIDA;CUPECE;5100;;CIDADE ADEMAR;4366001;SP;7107;11;56221502;11;56221826;11;56217169;DMCONTABILIDADE@HOTMAIL.COM
8655684;1;71;1;S.F. COMERCIAL SUL;8;20071227;54;;;20070215;4619200;;RUA;CEL. DR. FLORES;190;24;CENTRO;90020120;RS;8801;51;32114100;;;;;
8656468;1;40;1;COMERCIAL HOLANDA;8;20150209;73;;;20070222;4713002;4755502,4755503,4763601,4763602,4763604;RUA;EXPEDICIONARIO FRANCISCO VITORIANO;55;LOJA  D;COHAB;51310000;PE;2531;81;34268533;81;34268533;81;34268533;
8657676;1;64;1;;8;20080718;1;;;20070212;5611203;5611201;AVENIDA;DO OURO;300;;CENTRO;84145000;PR;844;42;32314085;;;;;
8659870;1;89;1;;8;20090826;1;;;20070215;7020400;7490199;RUA;PADRE GUILHERME POMPEU;1;;CENTRO;6501055;SP;7047;11;91026364;;;;;arthur.sigrist@gmail.com
8661133;1;10;1;;2;20060126;0;;;20060126;5912099;;AVENIDA;RAIMUNDO PEREIRA DE MAGALHAES;1720;BL. 19 - AP. 41;JARDIM IRIS;5145901;SP;7107;11;36663858;;;;;
8662661;2;75;2;PANTANAL LOGISTICA;2;20070330;0;;;20070330;4930202;4930203;AVENIDA;LOURENCO BELOLLI;700;;PARQUE INDUSTRIAL MAZZEI;6268110;SP;6789;65;36945896;;;;;ivoponte@terra.com.br
8662661;1;94;1;PANTANAL LOGISTICA;2;20070226;0;;;20070226;4930202;4930203;AVENIDA;JULIO DOMINGOS DE CAMPOS (LOT JD ESTADOS);5830;SALA  01;JARDIM DOS ESTADOS;78158034;MT;9167;65;99832590;;;;;FISCAL01@DNTCONTABIL.COM.BR
8663708;1;34;1;EMACON;2;20190424;0;;;20070209;6209100;4647801;RUA;DOUTOR NEWTON PIRES;177;SALA 11;CENTRO;35570000;MG;4521;37;33227055;31;92972850;37;33227055;gfacfor@hotmail.com
8665590;1;83;1;ADM SHOPPING;8;20150617;2;;;20070222;7490104;7490199;AVENIDA;GOIAS NORTE;SN;QUADRA 2.1                LOTE   AREA;SETOR NORTE FERROVIARIO;74063010;GO;9373;62;39415358;62;39415349;62;39415358;valeria.cota@gfacontadores.com.br
8667638;1;92;1;PISIONOGUEIRA;4;20210309;63;;;20070214;4773300;;RUA;SILVIO COSMOSKI;136;CASA;JARDIM ESPLANADA;84072030;PR;7777;42;32273488;42;88134180;42;88154001;
8669982;3;82;2;;8;20170808;37;;;20120323;134200;;RODOVIA;JOAO TRAFICANTE KM 5;S/N;SITIO OLARIA              CAFE 18,0 HA;ZONA RURAL;14402347;SP;6425;16;37254977;16;91660258;16;37235435;contabil@ruralalvorada.com.br
